mavpackettype,TimeUS,NavRoll,Roll,NavPitch,Pitch,ThO,RdO,ThD,As,AsT,E2T,GU,ap_time_s
CTUN,14599988,13.05,13.05,-11.97,-11.97,40.099998474121094,0.0,0.0,12.940103530883789,1,0.9999952912330627,0,14.599988
CTUN,14639988,13.06,13.06,-11.96,-11.96,40.099998474121094,0.0,0.0,12.940103530883789,1,0.9999952912330627,0,14.639988
CTUN,14679988,13.07,13.07,-11.94,-11.94,40.099998474121094,0.0,0.0,12.940842628479004,1,0.999993622303009,0,14.679988
CTUN,14719988,13.09,13.09,-11.93,-11.93,40.099998474121094,0.0,0.0,12.940842628479004,1,0.999993622303009,0,14.719988
CTUN,14759988,13.09,13.09,-11.92,-11.92,40.099998474121094,0.0,0.0,12.940950393676758,1,0.9999907612800598,0,14.759988
CTUN,14799988,13.09,13.09,-11.91,-11.91,40.099998474121094,0.0,0.0,12.940950393676758,1,0.9999907612800598,0,14.799988
CTUN,14839988,13.09,13.09,-11.9,-11.9,40.20000076293945,0.0,0.0,12.940950393676758,1,0.9999907612800598,0,14.839988
CTUN,14879988,13.08,13.08,-11.89,-11.89,40.20000076293945,0.0,0.0,12.93768310546875,1,0.9999874830245972,0,14.879988
CTUN,14919988,13.08,13.08,-11.89,-11.89,40.20000076293945,0.0,0.0,12.93768310546875,1,0.9999874830245972,0,14.919988
CTUN,14959988,13.08,13.08,-11.88,-11.88,40.20000076293945,0.0,0.0,12.937644004821777,1,0.9999947547912598,0,14.959988
CTUN,14999988,13.07,13.07,-11.88,-11.88,40.20000076293945,0.0,0.0,12.937644004821777,1,0.9999947547912598,0,14.999988
CTUN,15039988,13.06,13.06,-11.89,-11.89,40.20000076293945,0.0,0.0,12.937644004821777,1,0.9999947547912598,0,15.039988
CTUN,15079988,13.05,13.05,-11.89,-11.89,40.20000076293945,0.0,0.0,12.936052322387695,1,0.9999971389770508,0,15.079988
CTUN,15119988,13.04,13.04,-11.89,-11.89,40.29999923706055,0.0,0.0,12.936052322387695,1,0.9999971389770508,0,15.119988
CTUN,15159988,13.03,13.03,-11.88,-11.88,40.29999923706055,0.0,0.0,12.931467056274414,1,0.9999940395355225,0,15.159988
CTUN,15199988,13.02,13.02,-11.87,-11.87,40.29999923706055,0.0,0.0,12.931467056274414,1,0.9999940395355225,0,15.199988
CTUN,15239988,13.01,13.01,-11.85,-11.85,40.29999923706055,0.0,0.0,12.931467056274414,1,0.9999940395355225,0,15.239988
CTUN,15279988,13.0,13.0,-11.84,-11.84,40.29999923706055,0.0,0.0,12.930310249328613,1,0.9999890327453613,0,15.279988
CTUN,15319988,12.99,12.99,-11.83,-11.83,40.29999923706055,0.0,0.0,12.930310249328613,1,0.9999890327453613,0,15.319988
CTUN,15359988,12.99,12.99,-11.81,-11.81,40.29999923706055,0.0,0.0,12.92495059967041,1,0.9999996423721313,0,15.359988
CTUN,15399988,13.0,13.0,-11.79,-11.79,40.400001525878906,0.0,0.0,12.92495059967041,1,0.9999996423721313,0,15.399988
CTUN,15439988,13.02,13.02,-11.77,-11.77,40.400001525878906,0.0,0.0,12.92495059967041,1,0.9999996423721313,0,15.439988
CTUN,15479988,13.03,13.03,-11.74,-11.74,40.400001525878906,0.0,0.0,12.922221183776855,1,0.9999868273735046,0,15.479988
CTUN,15519988,13.05,13.05,-11.72,-11.72,40.400001525878906,0.0,0.0,12.922221183776855,1,0.9999868273735046,0,15.519988
CTUN,15559988,13.05,13.05,-11.72,-11.72,40.400001525878906,0.0,0.0,12.919222831726074,1,1.0000003576278687,0,15.559988
CTUN,15599988,13.05,13.05,-11.73,-11.73,40.5,0.0,0.0,12.919222831726074,1,1.0000003576278687,0,15.599988
CTUN,15639988,13.05,13.05,-11.75,-11.75,40.5,0.0,0.0,12.919222831726074,1,1.0000003576278687,0,15.639988
CTUN,15679988,13.05,13.05,-11.77,-11.77,40.5,0.0,0.0,12.916851043701172,1,0.9999896883964539,0,15.679988
CTUN,15719988,13.04,13.04,-11.78,-11.78,40.5,0.0,0.0,12.916851043701172,1,0.9999896883964539,0,15.719988
CTUN,15759988,13.04,13.04,-11.78,-11.78,40.5,0.0,0.0,12.914456367492676,1,0.9999997615814209,0,15.759988
CTUN,15799988,13.04,13.04,-11.77,-11.77,40.5,0.0,0.0,12.914456367492676,1,0.9999997615814209,0,15.799988
CTUN,15839988,13.04,13.04,-11.75,-11.75,40.599998474121094,0.0,0.0,12.914456367492676,1,0.9999997615814209,0,15.839988
CTUN,15879988,13.04,13.04,-11.74,-11.74,40.599998474121094,0.0,0.0,12.909075736999512,1,0.9999971389770508,0,15.879988
CTUN,15919988,13.04,13.04,-11.73,-11.73,40.599998474121094,0.0,0.0,12.909075736999512,1,0.9999971389770508,0,15.919988
CTUN,15959988,13.03,13.03,-11.71,-11.71,40.599998474121094,0.0,0.0,12.9060640335083,1,0.9999952912330627,0,15.959988
CTUN,15999988,13.01,13.01,-11.7,-11.7,40.599998474121094,0.0,0.0,12.9060640335083,1,0.9999952912330627,0,15.999988
CTUN,16039988,13.0,13.0,-11.69,-11.69,40.70000076293945,0.0,0.0,12.9060640335083,1,0.9999952912330627,0,16.039988
CTUN,16079988,12.98,12.98,-11.67,-11.67,40.70000076293945,0.0,0.0,12.903268814086914,1,0.9999906420707703,0,16.079988
CTUN,16119988,12.96,12.96,-11.66,-11.66,40.70000076293945,0.0,0.0,12.903268814086914,1,0.9999906420707703,0,16.119988
CTUN,16159988,12.97,12.97,-11.65,-11.65,40.70000076293945,0.0,0.0,12.899395942687988,1,1.0000020265579224,0,16.159988
CTUN,16199988,12.98,12.98,-11.66,-11.66,40.70000076293945,0.0,0.0,12.899395942687988,1,1.0000020265579224,0,16.199988
CTUN,16239988,13.0,13.0,-11.66,-11.66,40.70000076293945,0.0,0.0,12.899395942687988,1,1.0000020265579224,0,16.239988
CTUN,16279988,13.02,13.02,-11.66,-11.66,40.79999923706055,0.0,0.0,12.896794319152832,1,0.9999930262565613,0,16.279988
CTUN,16319988,13.04,13.04,-11.66,-11.66,40.79999923706055,0.0,0.0,12.896794319152832,1,0.9999930262565613,0,16.319988
CTUN,16359988,13.05,13.05,-11.67,-11.67,40.79999923706055,0.0,0.0,12.891121864318848,1,0.999998152256012,0,16.359988
CTUN,16399988,13.04,13.04,-11.68,-11.68,40.79999923706055,0.0,0.0,12.891121864318848,1,0.999998152256012,0,16.399988
CTUN,16439988,13.04,13.04,-11.69,-11.69,40.79999923706055,0.0,0.0,12.891121864318848,1,0.999998152256012,0,16.439988
CTUN,16479988,13.03,13.03,-11.7,-11.7,40.79999923706055,0.0,0.0,12.886396408081055,1,0.9999952912330627,0,16.479988
CTUN,16519988,13.02,13.02,-11.71,-11.71,40.900001525878906,0.0,0.0,12.886396408081055,1,0.9999952912330627,0,16.519988
CTUN,16559988,13.03,13.03,-11.72,-11.72,40.900001525878906,0.0,0.0,12.885106086730957,1,0.9999952912330627,0,16.559988
