source_file,nominal_supply_V,airspeed_min_mps,airspeed_max_mps,airspeed_mid_mps,plateau_samples,throttle_pct,loaded_voltage_V,current_A,power_W,thrust_N,effective_voltage_V,propulsive_efficiency_TV_over_P,fit_role
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,375,49.0,22.882999420166,5.97734928131104,136.646301269531,5.7663101999999995,11.21266971588134,0.5485844249244587,power_and_thrust_fit
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,307,50.5,22.8269996643066,6.52344036102295,148.692428588867,6.374322499999999,11.527634830474833,0.5572993412403273,power_and_thrust_fit
X2820电压23.5风速12.7-13.3.xlsx,23.5,12.7,13.3,13.0,261,51.0999984741211,22.806999206543,6.713707447052,152.954895019531,6.5312289,11.654376246536286,0.5551046646082053,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,337,37.0,24.6830005645752,3.04674291610718,75.0566329956055,2.941995,9.132710208892824,0.5095610271012192,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,325,38.5,24.6429996490479,3.46434211730957,85.2495040893555,3.334261,9.487554864883442,0.5084533155121571,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,299,40.0,24.6030006408691,3.84240508079529,94.515754699707,3.7363336499999997,9.84120025634764,0.5139073121123856,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,290,41.5,24.5629997253418,4.22788095474243,103.782005310059,4.05014645,10.193644886016846,0.5073317256946156,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,357,43.0,24.5149993896484,4.72702312469482,115.828132629395,4.63854545,10.541449737548811,0.5206083313363952,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,386,44.5,24.4680004119873,5.16191911697388,126.206321716309,5.1386845999999995,10.888260183334348,0.5293150049183898,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,316,46.0,24.4209995269775,5.6289381980896,137.325820922852,5.6094038,11.23365978240965,0.5310163005758899,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,311,47.2000007629395,24.3810005187988,6.0070013999939,146.40673828125,6.001669799999999,11.507832430885317,0.532910631818864,power_and_thrust_fit
X2820电压25风速12.7-13.3.xlsx,25.0,12.7,13.3,13.0,868,48.0999984741211,24.3419990539551,6.37023782730103,154.993469238281,6.398839124999999,11.708501173522976,0.5366994431043718,power_and_thrust_fit
