"TimeUS","Tar","Act","Err","P","I","D","FF","DFF","Dmod","SRate","Flags","ap_time_s"
"10599978","0.29469547","2.0867019","-0.059806816","-0.28801227","-0.04019236","-0.0061663385","0.14164923","-0","1","0.34921104","8","10.599978"
"10639978","0.23575638","2.1397152","-0.03934134","-0.1894565","-0.1078357","0.05184472","0.14175533","-0","1","0.36010286","0","10.639978"
"10679978","0.19646364","2.1856692","-0.042636737","-0.20532615","-0.16412619","0.0027468728","0.10793445","-0","1","0.54854167","0","10.679978"
"10719978","0.15717092","2.22059","-0.045041427","-0.21690646","-0.2239167","-0.0035885489","0.08373065","-0","1","0.72220683","0","10.719978"
"10759978","0.13752456","2.2443895","-0.03725802","-0.17942382","-0.27344146","0.005878281","0.070314944","-0","1","0.8822566","0","10.759978"
"10799978","0.09823182","2.256702","-0.038544465","-0.18561895","-0.32485166","-0.00120988","0.052621108","-0","1","1.0297586","0","10.799978"
"10839978","-0.25540274","2.258642","-0.037246626","-0.17936894","-0.37665802","0.0049440153","0.003749258","-0","1","1.1656963","0","10.839978"
"10879978","-0.60903734","2.2530138","-0.04144437","-0.19958407","-0.43087766","-0.006634449","-0.07192662","-0","1","1.2906907","0","10.879978"
"10919978","-0.9626719","2.2409623","-0.046279408","-0.2228682","-0.49141937","-0.00949374","-0.16072026","-0","1","1.4047874","0","10.919978"
"10959978","-1.3163064","2.2232118","-0.04914886","-0.23668666","-0.55588347","-0.007866113","-0.25434706","-0","1","1.5088843","0","10.959978"
"10999978","-1.669941","2.1975603","-0.05399426","-0.2600207","-0.62682253","-0.009637918","-0.34927005","-0","1","1.5981475","0","10.999978"
"11039978","-2.0039291","2.160277","-0.057364598","-0.27625126","-0.7032312","-0.006387724","-0.44645417","-0","1","1.672193","0","11.039978"
"11079978","-2.318271","2.1061053","-0.061328888","-0.29534215","-0.78435314","-0.007816499","-0.53446406","-0","1","1.7325398","0","11.079978"
"11119978","-2.6129665","2.0317128","-0.06490913","-0.31258354","-0.8704474","-0.007311076","-0.6211025","-0","1","1.780574","0","11.119978"
"11159978","-2.9076622","1.9346497","-0.06735185","-0.32434696","-0.9600491","-0.005613473","-0.7055904","-0","1","1.8175611","0","11.159978"
"11199978","-3.163065","1.8119833","-0.069608726","-0.33521545","-1.0528815","-0.0047241324","-0.78154135","-0","1","1.8446559","0","11.199978"
"11239978","-3.398821","1.6626087","-0.0706402","-0.3401827","-1.1477416","-0.0019570221","-0.8564807","-0","1","1.8629105","0","11.239978"
"11279978","-3.5952847","1.4869394","-0.071254864","-0.34314275","-1.2433559","-0.0012652273","-0.9165553","-0","1","1.8732842","0","11.279978"
"11319978","-3.7917483","1.2847518","-0.071331196","-0.34351033","-1.3392459","-0.0002415913","-0.9739356","-0","1","1.87665","0","11.319978"
"11359978","-3.9489193","1.0574825","-0.07043392","-0.33918935","-1.4342144","0.0015097115","-1.0258484","-0","1","1.8221213","0","11.359978"
"11399978","-4.086444","0.8074239","-0.069128565","-0.33290315","-1.5276276","0.0026309576","-1.0703913","-0","1","1.7499653","0","11.399978"
"11439978","-4.1846757","0.5377578","-0.066838026","-0.32187253","-1.6184043","0.004758074","-1.1108097","-0","1","1.6806668","0","11.439978"
"11479978","-4.263261","0.251417","-0.06399864","-0.30819887","-1.7054062","0.005728908","-1.1358273","-0","1","1.6141124","0","11.479978"
"11519978","-4.302554","-0.04931583","-0.060648844","-0.29206726","-1.7880884","0.006790801","-1.1551809","-0","1","1.5501935","0","11.519978"
"11559978","-4.341847","-0.36066657","-0.056790464","-0.2734864","-1.8657303","0.007782395","-1.170635","-0","1","1.488806","0","11.559978"
